filename,datapoints,trajectory_len,mode,freq,hd_frac,shd_frac,prec,rec,f1
ds_NumPoints3_Len39_Sync_Freq2.txt,3,39,Sync,2,0.500000,0.476190,0.111111,0.090909,0.100000
ds_NumPoints3_Len39_Sync_Freq3.txt,3,39,Sync,3,0.444444,0.619048,0.222222,0.181818,0.200000
ds_NumPoints3_Len3_Async_Freq1.txt,3,3,Async,1,0.305556,0.476190,0.500000,0.090909,0.153846
ds_NumPoints3_Len3_Async_Freq2.txt,3,3,Async,2,0.277778,0.428571,1.000000,0.090909,0.166667
ds_NumPoints3_Len3_Async_Freq3.txt,3,3,Async,3,0.305556,0.476190,0.500000,0.090909,0.153846
ds_NumPoints3_Len3_Sync_Freq1.txt,3,3,Sync,1,0.333333,0.523810,0.000000,0.000000,0.000000
ds_NumPoints3_Len3_Sync_Freq2.txt,3,3,Sync,2,0.305556,0.476190,0.000000,0.000000,0.000000
ds_NumPoints3_Len3_Sync_Freq3.txt,3,3,Sync,3,0.416667,0.619048,0.166667,0.090909,0.117647
ds_NumPoints3_Len6_Async_Freq1.txt,3,6,Async,1,0.388889,0.571429,0.200000,0.090909,0.125000
ds_NumPoints3_Len6_Async_Freq2.txt,3,6,Async,2,0.361111,0.571429,0.333333,0.181818,0.235294
ds_NumPoints3_Len6_Async_Freq3.txt,3,6,Async,3,0.305556,0.476190,0.500000,0.181818,0.266667
ds_NumPoints3_Len6_Sync_Freq1.txt,3,6,Sync,1,0.111111,0.190476,1.000000,0.636364,0.777778
ds_NumPoints3_Len6_Sync_Freq2.txt,3,6,Sync,2,0.444444,0.571429,0.000000,0.000000,0.000000
ds_NumPoints3_Len6_Sync_Freq3.txt,3,6,Sync,3,0.305556,0.476190,0.500000,0.272727,0.352941
ds_NumPoints3_Len9_Async_Freq1.txt,3,9,Async,1,0.388889,0.523810,0.200000,0.090909,0.125000
ds_NumPoints3_Len9_Async_Freq2.txt,3,9,Async,2,0.444444,0.619048,0.000000,0.000000,0.000000
ds_NumPoints3_Len9_Async_Freq3.txt,3,9,Async,3,0.305556,0.428571,0.500000,0.181818,0.266667
ds_NumPoints3_Len9_Sync_Freq1.txt,3,9,Sync,1,0.333333,0.476190,0.400000,0.181818,0.250000
ds_NumPoints3_Len9_Sync_Freq2.txt,3,9,Sync,2,0.361111,0.428571,0.333333,0.181818,0.235294
ds_NumPoints3_Len9_Sync_Freq3.txt,3,9,Sync,3,0.222222,0.380952,0.800000,0.363636,0.500000
ds_NumPoints6_Len12_Async_Freq1.txt,6,12,Async,1,0.166667,0.285714,0.777778,0.636364,0.700000
ds_NumPoints6_Len12_Async_Freq2.txt,6,12,Async,2,0.222222,0.333333,0.666667,0.545455,0.600000
ds_NumPoints6_Len12_Async_Freq3.txt,6,12,Async,3,0.361111,0.571429,0.400000,0.363636,0.380952
ds_NumPoints6_Len12_Sync_Freq1.txt,6,12,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len12_Sync_Freq2.txt,6,12,Sync,2,0.500000,0.619048,0.230769,0.272727,0.250000
ds_NumPoints6_Len12_Sync_Freq3.txt,6,12,Sync,3,0.416667,0.571429,0.357143,0.454545,0.400000
ds_NumPoints6_Len15_Async_Freq1.txt,6,15,Async,1,0.333333,0.476190,0.444444,0.363636,0.400000
ds_NumPoints6_Len15_Async_Freq2.txt,6,15,Async,2,0.194444,0.333333,0.666667,0.727273,0.695652
ds_NumPoints6_Len15_Async_Freq3.txt,6,15,Async,3,0.333333,0.476190,0.454545,0.454545,0.454545
ds_NumPoints6_Len15_Sync_Freq1.txt,6,15,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len15_Sync_Freq2.txt,6,15,Sync,2,0.527778,0.619048,0.166667,0.181818,0.173913
ds_NumPoints6_Len15_Sync_Freq3.txt,6,15,Sync,3,0.500000,0.619048,0.111111,0.090909,0.100000
ds_NumPoints6_Len18_Async_Freq1.txt,6,18,Async,1,0.250000,0.428571,0.583333,0.636364,0.608696
ds_NumPoints6_Len18_Async_Freq2.txt,6,18,Async,2,0.055556,0.095238,0.909091,0.909091,0.909091
ds_NumPoints6_Len18_Async_Freq3.txt,6,18,Async,3,0.166667,0.285714,0.727273,0.727273,0.727273
ds_NumPoints6_Len18_Sync_Freq1.txt,6,18,Sync,1,0.055556,0.095238,0.909091,0.909091,0.909091
ds_NumPoints6_Len18_Sync_Freq2.txt,6,18,Sync,2,0.611111,0.619048,0.133333,0.181818,0.153846
ds_NumPoints6_Len18_Sync_Freq3.txt,6,18,Sync,3,0.444444,0.619048,0.333333,0.454545,0.384615
ds_NumPoints6_Len21_Async_Freq1.txt,6,21,Async,1,0.361111,0.428571,0.416667,0.454545,0.434783
ds_NumPoints6_Len21_Async_Freq2.txt,6,21,Async,2,0.361111,0.476190,0.400000,0.363636,0.380952
ds_NumPoints6_Len21_Async_Freq3.txt,6,21,Async,3,0.277778,0.428571,0.571429,0.363636,0.444444
ds_NumPoints6_Len21_Sync_Freq1.txt,6,21,Sync,1,0.083333,0.142857,0.900000,0.818182,0.857143
ds_NumPoints6_Len21_Sync_Freq2.txt,6,21,Sync,2,0.611111,0.619048,0.133333,0.181818,0.153846
ds_NumPoints6_Len21_Sync_Freq3.txt,6,21,Sync,3,0.583333,0.619048,0.083333,0.090909,0.086957
ds_NumPoints6_Len24_Async_Freq1.txt,6,24,Async,1,0.222222,0.380952,0.615385,0.727273,0.666667
ds_NumPoints6_Len24_Async_Freq2.txt,6,24,Async,2,0.388889,0.523810,0.333333,0.272727,0.300000
ds_NumPoints6_Len24_Async_Freq3.txt,6,24,Async,3,0.194444,0.285714,0.642857,0.818182,0.720000
ds_NumPoints6_Len24_Sync_Freq1.txt,6,24,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len24_Sync_Freq2.txt,6,24,Sync,2,0.388889,0.476190,0.400000,0.545455,0.461538
ds_NumPoints6_Len24_Sync_Freq3.txt,6,24,Sync,3,0.416667,0.476190,0.357143,0.454545,0.400000
ds_NumPoints6_Len27_Async_Freq1.txt,6,27,Async,1,0.277778,0.380952,0.545455,0.545455,0.545455
ds_NumPoints6_Len27_Async_Freq2.txt,6,27,Async,2,0.305556,0.523810,0.500000,0.363636,0.421053
ds_NumPoints6_Len27_Async_Freq3.txt,6,27,Async,3,0.166667,0.285714,0.727273,0.727273,0.727273
ds_NumPoints6_Len27_Sync_Freq1.txt,6,27,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len27_Sync_Freq2.txt,6,27,Sync,2,0.388889,0.476190,0.400000,0.545455,0.461538
ds_NumPoints6_Len27_Sync_Freq3.txt,6,27,Sync,3,0.500000,0.619048,0.111111,0.090909,0.100000
ds_NumPoints6_Len30_Async_Freq1.txt,6,30,Async,1,0.138889,0.238095,0.750000,0.818182,0.782609
ds_NumPoints6_Len30_Async_Freq2.txt,6,30,Async,2,0.166667,0.285714,0.727273,0.727273,0.727273
ds_NumPoints6_Len30_Async_Freq3.txt,6,30,Async,3,0.333333,0.476190,0.444444,0.363636,0.400000
ds_NumPoints6_Len30_Sync_Freq1.txt,6,30,Sync,1,0.083333,0.142857,0.900000,0.818182,0.857143
ds_NumPoints6_Len30_Sync_Freq2.txt,6,30,Sync,2,0.500000,0.619048,0.266667,0.363636,0.307692
ds_NumPoints6_Len30_Sync_Freq3.txt,6,30,Sync,3,0.444444,0.571429,0.222222,0.181818,0.200000
ds_NumPoints6_Len33_Async_Freq1.txt,6,33,Async,1,0.333333,0.476190,0.461538,0.545455,0.500000
ds_NumPoints6_Len33_Async_Freq2.txt,6,33,Async,2,0.194444,0.333333,0.700000,0.636364,0.666667
ds_NumPoints6_Len33_Async_Freq3.txt,6,33,Async,3,0.277778,0.380952,0.555556,0.454545,0.500000
ds_NumPoints6_Len33_Sync_Freq1.txt,6,33,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len33_Sync_Freq2.txt,6,33,Sync,2,0.527778,0.619048,0.214286,0.272727,0.240000
ds_NumPoints6_Len33_Sync_Freq3.txt,6,33,Sync,3,0.444444,0.619048,0.222222,0.181818,0.200000
ds_NumPoints6_Len36_Async_Freq1.txt,6,36,Async,1,0.194444,0.333333,0.750000,0.545455,0.631579
ds_NumPoints6_Len36_Async_Freq2.txt,6,36,Async,2,0.194444,0.285714,0.700000,0.636364,0.666667
ds_NumPoints6_Len36_Async_Freq3.txt,6,36,Async,3,0.138889,0.238095,0.800000,0.727273,0.761905
ds_NumPoints6_Len36_Sync_Freq1.txt,6,36,Sync,1,0.083333,0.142857,0.900000,0.818182,0.857143
ds_NumPoints6_Len36_Sync_Freq2.txt,6,36,Sync,2,0.416667,0.571429,0.357143,0.454545,0.400000
ds_NumPoints6_Len36_Sync_Freq3.txt,6,36,Sync,3,0.444444,0.619048,0.222222,0.181818,0.200000
ds_NumPoints6_Len39_Async_Freq1.txt,6,39,Async,1,0.194444,0.333333,0.642857,0.818182,0.720000
ds_NumPoints6_Len39_Async_Freq2.txt,6,39,Async,2,0.250000,0.333333,0.583333,0.636364,0.608696
ds_NumPoints6_Len39_Async_Freq3.txt,6,39,Async,3,0.277778,0.380952,0.555556,0.454545,0.500000
ds_NumPoints6_Len39_Sync_Freq1.txt,6,39,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len39_Sync_Freq2.txt,6,39,Sync,2,0.416667,0.476190,0.333333,0.363636,0.347826
ds_NumPoints6_Len39_Sync_Freq3.txt,6,39,Sync,3,0.444444,0.523810,0.352941,0.545455,0.428571
ds_NumPoints6_Len3_Async_Freq1.txt,6,3,Async,1,0.277778,0.428571,1.000000,0.090909,0.166667
ds_NumPoints6_Len3_Async_Freq2.txt,6,3,Async,2,0.305556,0.476190,0.000000,0.000000,0.000000
ds_NumPoints6_Len3_Async_Freq3.txt,6,3,Async,3,0.305556,0.428571,0.500000,0.090909,0.153846
ds_NumPoints6_Len3_Sync_Freq1.txt,6,3,Sync,1,0.083333,0.142857,1.000000,0.727273,0.842105
ds_NumPoints6_Len3_Sync_Freq2.txt,6,3,Sync,2,0.416667,0.523810,0.166667,0.090909,0.117647
ds_NumPoints6_Len3_Sync_Freq3.txt,6,3,Sync,3,0.333333,0.476190,0.000000,0.000000,0.000000
ds_NumPoints6_Len6_Async_Freq1.txt,6,6,Async,1,0.361111,0.476190,0.400000,0.363636,0.380952
ds_NumPoints6_Len6_Async_Freq2.txt,6,6,Async,2,0.361111,0.476190,0.250000,0.090909,0.133333
ds_NumPoints6_Len6_Async_Freq3.txt,6,6,Async,3,0.222222,0.380952,0.666667,0.545455,0.600000
ds_NumPoints6_Len6_Sync_Freq1.txt,6,6,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints6_Len6_Sync_Freq2.txt,6,6,Sync,2,0.472222,0.571429,0.000000,0.000000,0.000000
ds_NumPoints6_Len6_Sync_Freq3.txt,6,6,Sync,3,0.388889,0.476190,0.285714,0.181818,0.222222
ds_NumPoints6_Len9_Async_Freq1.txt,6,9,Async,1,0.416667,0.666667,0.300000,0.272727,0.285714
ds_NumPoints6_Len9_Async_Freq2.txt,6,9,Async,2,0.277778,0.380952,0.555556,0.454545,0.500000
ds_NumPoints6_Len9_Async_Freq3.txt,6,9,Async,3,0.194444,0.333333,0.833333,0.454545,0.588235
ds_NumPoints6_Len9_Sync_Freq1.txt,6,9,Sync,1,0.000000,0.000000,1.000000,1.000000,1.000000
ds_NumPoints6_Len9_Sync_Freq2.txt,6,9,Sync,2,0.388889,0.523810,0.400000,0.545455,0.461538
ds_NumPoints6_Len9_Sync_Freq3.txt,6,9,Sync,3,0.361111,0.523810,0.333333,0.181818,0.235294
ds_NumPoints9_Len12_Async_Freq1.txt,9,12,Async,1,0.277778,0.428571,0.600000,0.272727,0.375000
ds_NumPoints9_Len12_Async_Freq2.txt,9,12,Async,2,0.166667,0.285714,0.857143,0.545455,0.666667
ds_NumPoints9_Len12_Async_Freq3.txt,9,12,Async,3,0.138889,0.190476,0.800000,0.727273,0.761905
ds_NumPoints9_Len12_Sync_Freq1.txt,9,12,Sync,1,0.000000,0.000000,1.000000,1.000000,1.000000
ds_NumPoints9_Len12_Sync_Freq2.txt,9,12,Sync,2,0.333333,0.428571,0.466667,0.636364,0.538462
ds_NumPoints9_Len12_Sync_Freq3.txt,9,12,Sync,3,0.444444,0.619048,0.222222,0.181818,0.200000
ds_NumPoints9_Len15_Async_Freq1.txt,9,15,Async,1,0.277778,0.380952,0.555556,0.454545,0.500000
ds_NumPoints9_Len15_Async_Freq2.txt,9,15,Async,2,0.222222,0.380952,0.666667,0.545455,0.600000
ds_NumPoints9_Len15_Async_Freq3.txt,9,15,Async,3,0.333333,0.476190,0.454545,0.454545,0.454545
ds_NumPoints9_Len15_Sync_Freq1.txt,9,15,Sync,1,0.083333,0.142857,0.900000,0.818182,0.857143
ds_NumPoints9_Len15_Sync_Freq2.txt,9,15,Sync,2,0.583333,0.619048,0.187500,0.272727,0.222222
ds_NumPoints9_Len15_Sync_Freq3.txt,9,15,Sync,3,0.472222,0.523810,0.285714,0.363636,0.320000
ds_NumPoints9_Len18_Async_Freq1.txt,9,18,Async,1,0.305556,0.428571,0.500000,0.636364,0.560000
ds_NumPoints9_Len18_Async_Freq2.txt,9,18,Async,2,0.277778,0.476190,0.545455,0.545455,0.545455
ds_NumPoints9_Len18_Async_Freq3.txt,9,18,Async,3,0.277778,0.380952,0.545455,0.545455,0.545455
ds_NumPoints9_Len18_Sync_Freq1.txt,9,18,Sync,1,0.000000,0.000000,1.000000,1.000000,1.000000
ds_NumPoints9_Len18_Sync_Freq2.txt,9,18,Sync,2,0.555556,0.619048,0.200000,0.272727,0.230769
ds_NumPoints9_Len18_Sync_Freq3.txt,9,18,Sync,3,0.416667,0.523810,0.357143,0.454545,0.400000
ds_NumPoints9_Len21_Async_Freq1.txt,9,21,Async,1,0.222222,0.380952,0.666667,0.545455,0.600000
ds_NumPoints9_Len21_Async_Freq2.txt,9,21,Async,2,0.166667,0.285714,0.727273,0.727273,0.727273
ds_NumPoints9_Len21_Async_Freq3.txt,9,21,Async,3,0.222222,0.333333,0.666667,0.545455,0.600000
ds_NumPoints9_Len21_Sync_Freq1.txt,9,21,Sync,1,0.138889,0.238095,0.800000,0.727273,0.761905
ds_NumPoints9_Len21_Sync_Freq2.txt,9,21,Sync,2,0.277778,0.428571,0.533333,0.727273,0.615385
ds_NumPoints9_Len21_Sync_Freq3.txt,9,21,Sync,3,0.500000,0.619048,0.111111,0.090909,0.100000
ds_NumPoints9_Len24_Async_Freq1.txt,9,24,Async,1,0.305556,0.476190,0.500000,0.636364,0.560000
ds_NumPoints9_Len24_Async_Freq2.txt,9,24,Async,2,0.111111,0.190476,0.818182,0.818182,0.818182
ds_NumPoints9_Len24_Async_Freq3.txt,9,24,Async,3,0.166667,0.285714,0.727273,0.727273,0.727273
ds_NumPoints9_Len24_Sync_Freq1.txt,9,24,Sync,1,0.000000,0.000000,1.000000,1.000000,1.000000
ds_NumPoints9_Len24_Sync_Freq2.txt,9,24,Sync,2,0.388889,0.476190,0.400000,0.545455,0.461538
ds_NumPoints9_Len24_Sync_Freq3.txt,9,24,Sync,3,0.500000,0.619048,0.111111,0.090909,0.100000
ds_NumPoints9_Len27_Async_Freq1.txt,9,27,Async,1,0.277778,0.428571,0.529412,0.818182,0.642857
ds_NumPoints9_Len27_Async_Freq2.txt,9,27,Async,2,0.277778,0.476190,0.538462,0.636364,0.583333
ds_NumPoints9_Len27_Async_Freq3.txt,9,27,Async,3,0.277778,0.428571,0.545455,0.545455,0.545455
ds_NumPoints9_Len27_Sync_Freq1.txt,9,27,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints9_Len27_Sync_Freq2.txt,9,27,Sync,2,0.444444,0.571429,0.333333,0.454545,0.384615
ds_NumPoints9_Len27_Sync_Freq3.txt,9,27,Sync,3,0.444444,0.571429,0.222222,0.181818,0.200000
ds_NumPoints9_Len30_Async_Freq1.txt,9,30,Async,1,0.222222,0.380952,0.588235,0.909091,0.714286
ds_NumPoints9_Len30_Async_Freq2.txt,9,30,Async,2,0.250000,0.380952,0.583333,0.636364,0.608696
ds_NumPoints9_Len30_Async_Freq3.txt,9,30,Async,3,0.194444,0.238095,0.642857,0.818182,0.720000
ds_NumPoints9_Len30_Sync_Freq1.txt,9,30,Sync,1,0.055556,0.095238,0.909091,0.909091,0.909091
ds_NumPoints9_Len30_Sync_Freq2.txt,9,30,Sync,2,0.444444,0.571429,0.333333,0.454545,0.384615
ds_NumPoints9_Len30_Sync_Freq3.txt,9,30,Sync,3,0.472222,0.571429,0.250000,0.272727,0.260870
ds_NumPoints9_Len33_Async_Freq1.txt,9,33,Async,1,0.305556,0.428571,0.500000,0.545455,0.521739
ds_NumPoints9_Len33_Async_Freq2.txt,9,33,Async,2,0.194444,0.333333,0.666667,0.727273,0.695652
ds_NumPoints9_Len33_Async_Freq3.txt,9,33,Async,3,0.194444,0.333333,0.666667,0.727273,0.695652
ds_NumPoints9_Len33_Sync_Freq1.txt,9,33,Sync,1,0.000000,0.000000,1.000000,1.000000,1.000000
ds_NumPoints9_Len33_Sync_Freq2.txt,9,33,Sync,2,0.500000,0.619048,0.266667,0.363636,0.307692
ds_NumPoints9_Len33_Sync_Freq3.txt,9,33,Sync,3,0.472222,0.523810,0.285714,0.363636,0.320000
ds_NumPoints9_Len36_Async_Freq1.txt,9,36,Async,1,0.388889,0.523810,0.400000,0.545455,0.461538
ds_NumPoints9_Len36_Async_Freq2.txt,9,36,Async,2,0.166667,0.285714,0.666667,0.909091,0.769231
ds_NumPoints9_Len36_Async_Freq3.txt,9,36,Async,3,0.027778,0.047619,0.916667,1.000000,0.956522
ds_NumPoints9_Len36_Sync_Freq1.txt,9,36,Sync,1,0.000000,0.000000,1.000000,1.000000,1.000000
ds_NumPoints9_Len36_Sync_Freq2.txt,9,36,Sync,2,0.527778,0.619048,0.214286,0.272727,0.240000
ds_NumPoints9_Len36_Sync_Freq3.txt,9,36,Sync,3,0.472222,0.619048,0.200000,0.181818,0.190476
ds_NumPoints9_Len39_Async_Freq1.txt,9,39,Async,1,0.388889,0.476190,0.400000,0.545455,0.461538
ds_NumPoints9_Len39_Async_Freq2.txt,9,39,Async,2,0.138889,0.238095,0.750000,0.818182,0.782609
ds_NumPoints9_Len39_Async_Freq3.txt,9,39,Async,3,0.277778,0.428571,0.555556,0.454545,0.500000
ds_NumPoints9_Len39_Sync_Freq1.txt,9,39,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints9_Len39_Sync_Freq2.txt,9,39,Sync,2,0.611111,0.666667,0.133333,0.181818,0.153846
ds_NumPoints9_Len39_Sync_Freq3.txt,9,39,Sync,3,0.444444,0.571429,0.222222,0.181818,0.200000
ds_NumPoints9_Len3_Async_Freq1.txt,9,3,Async,1,0.222222,0.380952,0.714286,0.454545,0.555556
ds_NumPoints9_Len3_Async_Freq2.txt,9,3,Async,2,0.333333,0.476190,0.333333,0.090909,0.142857
ds_NumPoints9_Len3_Async_Freq3.txt,9,3,Async,3,0.277778,0.428571,1.000000,0.090909,0.166667
ds_NumPoints9_Len3_Sync_Freq1.txt,9,3,Sync,1,0.055556,0.095238,1.000000,0.818182,0.900000
ds_NumPoints9_Len3_Sync_Freq2.txt,9,3,Sync,2,0.527778,0.666667,0.000000,0.000000,0.000000
ds_NumPoints9_Len3_Sync_Freq3.txt,9,3,Sync,3,0.305556,0.476190,0.500000,0.090909,0.153846
ds_NumPoints9_Len6_Async_Freq1.txt,9,6,Async,1,0.305556,0.476190,0.500000,0.272727,0.352941
ds_NumPoints9_Len6_Async_Freq2.txt,9,6,Async,2,0.250000,0.333333,0.600000,0.545455,0.571429
ds_NumPoints9_Len6_Async_Freq3.txt,9,6,Async,3,0.166667,0.285714,0.777778,0.636364,0.700000
ds_NumPoints9_Len6_Sync_Freq1.txt,9,6,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints9_Len6_Sync_Freq2.txt,9,6,Sync,2,0.444444,0.571429,0.333333,0.454545,0.384615
ds_NumPoints9_Len6_Sync_Freq3.txt,9,6,Sync,3,0.416667,0.571429,0.250000,0.181818,0.210526
ds_NumPoints9_Len9_Async_Freq1.txt,9,9,Async,1,0.277778,0.428571,0.555556,0.454545,0.500000
ds_NumPoints9_Len9_Async_Freq2.txt,9,9,Async,2,0.194444,0.333333,0.700000,0.636364,0.666667
ds_NumPoints9_Len9_Async_Freq3.txt,9,9,Async,3,0.083333,0.142857,0.833333,0.909091,0.869565
ds_NumPoints9_Len9_Sync_Freq1.txt,9,9,Sync,1,0.027778,0.047619,1.000000,0.909091,0.952381
ds_NumPoints9_Len9_Sync_Freq2.txt,9,9,Sync,2,0.555556,0.619048,0.200000,0.272727,0.230769
ds_NumPoints9_Len9_Sync_Freq3.txt,9,9,Sync,3,0.416667,0.476190,0.357143,0.454545,0.400000
