nodes	mode	score	sf	ntraj	len	tf	hd_frac	shd_frac	precision	recall	f1
8	asynchronous	MDL	1	1	5	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	5	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	5	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	5	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	10	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	10	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	10	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	10	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	10	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	10	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	15	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	15	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	15	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	15	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	15	0.8	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	15	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	20	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	20	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	20	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	1	20	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	1	20	0.8	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	BDE	1	1	20	0.8	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	5	0.4	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	5	0.4	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	5	0.6	0.156250	0.277778	0.500000	0.100000	0.166667
8	asynchronous	BDE	1	2	5	0.6	0.156250	0.277778	0.500000	0.100000	0.166667
8	asynchronous	MDL	1	2	5	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	5	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	10	0.4	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	10	0.4	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	10	0.6	0.203125	0.333333	0.200000	0.100000	0.133333
8	asynchronous	BDE	1	2	10	0.6	0.203125	0.333333	0.200000	0.100000	0.133333
8	asynchronous	MDL	1	2	10	0.8	0.234375	0.388889	0.142857	0.100000	0.117647
8	asynchronous	BDE	1	2	10	0.8	0.234375	0.388889	0.142857	0.100000	0.117647
8	asynchronous	MDL	1	2	15	0.4	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	15	0.4	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	15	0.6	0.250000	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	15	0.6	0.250000	0.416667	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	15	0.8	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	15	0.8	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	20	0.4	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	BDE	1	2	20	0.4	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	MDL	1	2	20	0.6	0.218750	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	20	0.6	0.218750	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	2	20	0.8	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	2	20	0.8	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	3	5	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	1	3	5	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	1	3	5	0.6	0.187500	0.333333	0.250000	0.100000	0.142857
8	asynchronous	BDE	1	3	5	0.6	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	MDL	1	3	5	0.8	0.250000	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	3	5	0.8	0.234375	0.388889	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	3	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	1	3	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	1	3	10	0.6	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	3	10	0.6	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	3	10	0.8	0.218750	0.388889	0.250000	0.200000	0.222222
8	asynchronous	BDE	1	3	10	0.8	0.250000	0.444444	0.125000	0.100000	0.111111
8	asynchronous	MDL	1	3	15	0.4	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	BDE	1	3	15	0.4	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	MDL	1	3	15	0.6	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	BDE	1	3	15	0.6	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	MDL	1	3	15	0.8	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	1	3	15	0.8	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	1	3	20	0.4	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	1	3	20	0.4	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	MDL	1	3	20	0.6	0.234375	0.416667	0.142857	0.100000	0.117647
8	asynchronous	BDE	1	3	20	0.6	0.234375	0.416667	0.142857	0.100000	0.117647
8	asynchronous	MDL	1	3	20	0.8	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	BDE	1	3	20	0.8	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	MDL	2	1	5	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	5	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	5	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	5	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	5	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	5	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	10	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	10	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	10	0.6	0.156250	0.277778	0.500000	0.100000	0.166667
8	asynchronous	BDE	2	1	10	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	10	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	10	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	15	0.4	0.156250	0.277778	0.500000	0.100000	0.166667
8	asynchronous	BDE	2	1	15	0.4	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	15	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	15	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	15	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	15	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	20	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	20	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	1	20	0.6	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	BDE	2	1	20	0.6	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	MDL	2	1	20	0.8	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	1	20	0.8	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	5	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	5	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	5	0.6	0.187500	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	5	0.6	0.187500	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	5	0.8	0.156250	0.250000	0.500000	0.100000	0.166667
8	asynchronous	BDE	2	2	5	0.8	0.156250	0.250000	0.500000	0.100000	0.166667
8	asynchronous	MDL	2	2	10	0.4	0.218750	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	10	0.4	0.218750	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	10	0.6	0.218750	0.388889	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	10	0.6	0.218750	0.388889	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	10	0.8	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	BDE	2	2	10	0.8	0.203125	0.333333	0.200000	0.100000	0.133333
8	asynchronous	MDL	2	2	15	0.4	0.250000	0.416667	0.125000	0.100000	0.111111
8	asynchronous	BDE	2	2	15	0.4	0.250000	0.416667	0.125000	0.100000	0.111111
8	asynchronous	MDL	2	2	15	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	15	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	15	0.8	0.187500	0.333333	0.250000	0.100000	0.142857
8	asynchronous	BDE	2	2	15	0.8	0.187500	0.333333	0.250000	0.100000	0.142857
8	asynchronous	MDL	2	2	20	0.4	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	20	0.4	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	20	0.6	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	2	20	0.6	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	2	20	0.8	0.203125	0.333333	0.200000	0.100000	0.133333
8	asynchronous	BDE	2	2	20	0.8	0.203125	0.333333	0.200000	0.100000	0.133333
8	asynchronous	MDL	2	3	5	0.4	0.203125	0.333333	0.200000	0.100000	0.133333
8	asynchronous	BDE	2	3	5	0.4	0.187500	0.305556	0.250000	0.100000	0.142857
8	asynchronous	MDL	2	3	5	0.6	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	3	5	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	3	5	0.8	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	BDE	2	3	5	0.8	0.156250	0.277778	0.500000	0.100000	0.166667
8	asynchronous	MDL	2	3	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	2	3	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	2	3	10	0.6	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	2	3	10	0.6	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	2	3	10	0.8	0.234375	0.416667	0.142857	0.100000	0.117647
8	asynchronous	BDE	2	3	10	0.8	0.234375	0.416667	0.142857	0.100000	0.117647
8	asynchronous	MDL	2	3	15	0.4	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	3	15	0.4	0.203125	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	3	15	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	3	15	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	2	3	15	0.8	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	BDE	2	3	15	0.8	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	MDL	2	3	20	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	2	3	20	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	2	3	20	0.6	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	2	3	20	0.6	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	2	3	20	0.8	0.250000	0.444444	0.000000	0.000000	0.000000
8	asynchronous	BDE	2	3	20	0.8	0.250000	0.444444	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	5	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	5	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	5	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	5	0.6	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	5	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	5	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	10	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	10	0.4	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	10	0.6	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	BDE	3	1	10	0.6	0.156250	0.277778	0.500000	0.100000	0.166667
8	asynchronous	MDL	3	1	10	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	10	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	15	0.4	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	15	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	15	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	15	0.6	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	15	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	15	0.8	0.156250	0.277778	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	20	0.4	0.187500	0.305556	0.250000	0.100000	0.142857
8	asynchronous	BDE	3	1	20	0.4	0.156250	0.277778	0.500000	0.200000	0.285714
8	asynchronous	MDL	3	1	20	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	20	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	1	20	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	1	20	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	2	5	0.4	0.171875	0.277778	0.333333	0.100000	0.153846
8	asynchronous	BDE	3	2	5	0.4	0.171875	0.277778	0.333333	0.100000	0.153846
8	asynchronous	MDL	3	2	5	0.6	0.171875	0.277778	0.333333	0.100000	0.153846
8	asynchronous	BDE	3	2	5	0.6	0.171875	0.277778	0.333333	0.100000	0.153846
8	asynchronous	MDL	3	2	5	0.8	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	BDE	3	2	5	0.8	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	MDL	3	2	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	3	2	10	0.4	0.218750	0.388889	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	2	10	0.6	0.218750	0.388889	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	2	10	0.6	0.187500	0.333333	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	2	10	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	2	10	0.8	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	2	15	0.4	0.156250	0.277778	0.500000	0.300000	0.375000
8	asynchronous	BDE	3	2	15	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	3	2	15	0.6	0.250000	0.416667	0.125000	0.100000	0.111111
8	asynchronous	BDE	3	2	15	0.6	0.250000	0.416667	0.125000	0.100000	0.111111
8	asynchronous	MDL	3	2	15	0.8	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	BDE	3	2	15	0.8	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	MDL	3	2	20	0.4	0.171875	0.305556	0.400000	0.200000	0.266667
8	asynchronous	BDE	3	2	20	0.4	0.171875	0.305556	0.400000	0.200000	0.266667
8	asynchronous	MDL	3	2	20	0.6	0.265625	0.472222	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	2	20	0.6	0.265625	0.472222	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	2	20	0.8	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	BDE	3	2	20	0.8	0.171875	0.305556	0.333333	0.100000	0.153846
8	asynchronous	MDL	3	3	5	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	3	5	0.4	0.171875	0.305556	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	3	5	0.6	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	3	3	5	0.6	0.187500	0.333333	0.250000	0.100000	0.142857
8	asynchronous	MDL	3	3	5	0.8	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	3	5	0.8	0.234375	0.416667	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	3	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	BDE	3	3	10	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	3	3	10	0.6	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	BDE	3	3	10	0.6	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	MDL	3	3	10	0.8	0.250000	0.416667	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	3	10	0.8	0.250000	0.416667	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	3	15	0.4	0.187500	0.333333	0.333333	0.200000	0.250000
8	asynchronous	BDE	3	3	15	0.4	0.203125	0.361111	0.200000	0.100000	0.133333
8	asynchronous	MDL	3	3	15	0.6	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	BDE	3	3	15	0.6	0.218750	0.361111	0.166667	0.100000	0.125000
8	asynchronous	MDL	3	3	15	0.8	0.234375	0.416667	0.142857	0.100000	0.117647
8	asynchronous	BDE	3	3	15	0.8	0.234375	0.416667	0.142857	0.100000	0.117647
8	asynchronous	MDL	3	3	20	0.4	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	BDE	3	3	20	0.4	0.218750	0.388889	0.166667	0.100000	0.125000
8	asynchronous	MDL	3	3	20	0.6	0.218750	0.361111	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	3	20	0.6	0.218750	0.361111	0.000000	0.000000	0.000000
8	asynchronous	MDL	3	3	20	0.8	0.218750	0.388889	0.000000	0.000000	0.000000
8	asynchronous	BDE	3	3	20	0.8	0.218750	0.388889	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	5	0.4	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	5	0.4	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	5	0.6	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	5	0.6	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	5	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	5	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	10	0.4	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	10	0.4	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	10	0.6	0.172840	0.311111	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	10	0.6	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	10	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	10	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	15	0.4	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	15	0.4	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	15	0.6	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	15	0.6	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	15	0.8	0.135802	0.244444	1.000000	0.083333	0.153846
9	asynchronous	BDE	1	1	15	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	20	0.4	0.172840	0.311111	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	20	0.4	0.172840	0.311111	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	20	0.6	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	20	0.6	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	1	20	0.8	0.172840	0.311111	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	1	20	0.8	0.172840	0.311111	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	2	5	0.4	0.172840	0.288889	0.250000	0.083333	0.125000
9	asynchronous	BDE	1	2	5	0.4	0.172840	0.288889	0.250000	0.083333	0.125000
9	asynchronous	MDL	1	2	5	0.6	0.148148	0.244444	0.500000	0.083333	0.142857
9	asynchronous	BDE	1	2	5	0.6	0.148148	0.244444	0.500000	0.083333	0.142857
9	asynchronous	MDL	1	2	5	0.8	0.197531	0.333333	0.166667	0.083333	0.111111
9	asynchronous	BDE	1	2	5	0.8	0.197531	0.333333	0.166667	0.083333	0.111111
9	asynchronous	MDL	1	2	10	0.4	0.172840	0.288889	0.333333	0.166667	0.222222
9	asynchronous	BDE	1	2	10	0.4	0.172840	0.288889	0.333333	0.166667	0.222222
9	asynchronous	MDL	1	2	10	0.6	0.209877	0.355556	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	2	10	0.6	0.209877	0.355556	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	2	10	0.8	0.209877	0.355556	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	2	10	0.8	0.209877	0.355556	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	2	15	0.4	0.209877	0.355556	0.142857	0.083333	0.105263
9	asynchronous	BDE	1	2	15	0.4	0.209877	0.355556	0.142857	0.083333	0.105263
9	asynchronous	MDL	1	2	15	0.6	0.209877	0.377778	0.142857	0.083333	0.105263
9	asynchronous	BDE	1	2	15	0.6	0.209877	0.377778	0.142857	0.083333	0.105263
9	asynchronous	MDL	1	2	15	0.8	0.234568	0.400000	0.111111	0.083333	0.095238
9	asynchronous	BDE	1	2	15	0.8	0.234568	0.400000	0.111111	0.083333	0.095238
9	asynchronous	MDL	1	2	20	0.4	0.172840	0.311111	0.250000	0.083333	0.125000
9	asynchronous	BDE	1	2	20	0.4	0.172840	0.311111	0.250000	0.083333	0.125000
9	asynchronous	MDL	1	2	20	0.6	0.185185	0.333333	0.200000	0.083333	0.117647
9	asynchronous	BDE	1	2	20	0.6	0.185185	0.333333	0.200000	0.083333	0.117647
9	asynchronous	MDL	1	2	20	0.8	0.234568	0.422222	0.111111	0.083333	0.095238
9	asynchronous	BDE	1	2	20	0.8	0.234568	0.422222	0.111111	0.083333	0.095238
9	asynchronous	MDL	1	3	5	0.4	0.160494	0.266667	0.400000	0.166667	0.235294
9	asynchronous	BDE	1	3	5	0.4	0.172840	0.266667	0.250000	0.083333	0.125000
9	asynchronous	MDL	1	3	5	0.6	0.160494	0.266667	0.400000	0.166667	0.235294
9	asynchronous	BDE	1	3	5	0.6	0.172840	0.288889	0.250000	0.083333	0.125000
9	asynchronous	MDL	1	3	5	0.8	0.185185	0.311111	0.200000	0.083333	0.117647
9	asynchronous	BDE	1	3	5	0.8	0.185185	0.311111	0.200000	0.083333	0.117647
9	asynchronous	MDL	1	3	10	0.4	0.197531	0.333333	0.250000	0.166667	0.200000
9	asynchronous	BDE	1	3	10	0.4	0.197531	0.355556	0.250000	0.166667	0.200000
9	asynchronous	MDL	1	3	10	0.6	0.209877	0.355556	0.142857	0.083333	0.105263
9	asynchronous	BDE	1	3	10	0.6	0.209877	0.355556	0.142857	0.083333	0.105263
9	asynchronous	MDL	1	3	10	0.8	0.197531	0.355556	0.166667	0.083333	0.111111
9	asynchronous	BDE	1	3	10	0.8	0.185185	0.333333	0.200000	0.083333	0.117647
9	asynchronous	MDL	1	3	15	0.4	0.209877	0.377778	0.222222	0.166667	0.190476
9	asynchronous	BDE	1	3	15	0.4	0.209877	0.377778	0.222222	0.166667	0.190476
9	asynchronous	MDL	1	3	15	0.6	0.234568	0.400000	0.111111	0.083333	0.095238
9	asynchronous	BDE	1	3	15	0.6	0.259259	0.422222	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	3	15	0.8	0.222222	0.400000	0.125000	0.083333	0.100000
9	asynchronous	BDE	1	3	15	0.8	0.222222	0.377778	0.125000	0.083333	0.100000
9	asynchronous	MDL	1	3	20	0.4	0.222222	0.377778	0.125000	0.083333	0.100000
9	asynchronous	BDE	1	3	20	0.4	0.222222	0.377778	0.125000	0.083333	0.100000
9	asynchronous	MDL	1	3	20	0.6	0.209877	0.377778	0.000000	0.000000	0.000000
9	asynchronous	BDE	1	3	20	0.6	0.209877	0.377778	0.000000	0.000000	0.000000
9	asynchronous	MDL	1	3	20	0.8	0.209877	0.377778	0.142857	0.083333	0.105263
9	asynchronous	BDE	1	3	20	0.8	0.209877	0.377778	0.142857	0.083333	0.105263
9	asynchronous	MDL	2	1	5	0.4	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	2	1	5	0.4	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	2	1	5	0.6	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	2	1	5	0.6	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	2	1	5	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	BDE	2	1	5	0.8	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	2	1	10	0.4	0.160494	0.288889	0.000000	0.000000	0.000000
9	asynchronous	BDE	2	1	10	0.4	0.148148	0.266667	0.000000	0.000000	0.000000
9	asynchronous	MDL	2	1	10	0.6	0.148148	0.266667	0.500000	0.083333	0.142857
9	asynchronous	BDE	2	1	10	0.6	0.148148	0.266667	0.000000	0.000000	0.000000
